,CommitID,Dockerfile,Comment,isSATD
12,daa517157007b48212140b8f93ff1f91c0223027,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
18,04dbe5166ad88cca06885b68bd44efedc9a13771,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
27,3939abc659b8c72e10484d3771b4b15234b840ca,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
36,b590c55215564c394674db05008a3cbe8eaa785e,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
42,fcb9a73d96511f8bdb1762301061f616ba413eb4,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
49,e17957973c2ee74c89ea836389d26f3c88333e39,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
58,015922a5c2c4d74a85e5a23d89bfc150be3b258f,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
68,d7ef16344d5c0199a41dba750b2da7f733360cb7,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
77,01ba0acdab54e8d849c7cf386491396204d3d0ad,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
84,4ebaad36b7e21f5600eb21c1e211cbecb81141e6,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
101,206a6c4dcbed0652885e716717653fc87de53bd0,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
112,9854471a384e40b8eaf96851dd5a02637fba367a,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
120,3b01d6e4e0ccc504e0db13ccf3c574481fe6f801,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
129,7562888f174208705f55afff6d2c58206e02a0e5,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
137,c7bc33a596845a439051bbe32357b4b0e6e9dddc,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
148,eb38bf28263b8e5bb7367797cb7b181b65d769bd,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
153,66cbfc84fd2a8a08bc43d065bc6d74e0b48e972d,/debian/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
158,6c09fae709f1cee21d63f7b3619cad097edb6609,/alpine/Dockerfile,"# TODO https://github.com/memcached/memcached/issues/382 ""t/chunked-extstore.t is flaky on arm32v6""
",1
