,CommitID,Dockerfiles,Comments
0,20bd026140c722c45532b4a6313f21b407f8afa5,/centos/Dockerfile,"    # OpenShift specific. OpenShift runs containers using an arbitrarily assigned user ID.
    # This user doesn't have access to change file permissions during runtime, they have to be changed during image building.
    # https://docs.okd.io/latest/creating_images/guidelines.html#use-uid
"
1,229ea79e8dee7d44d230e2d9c1ea1eddb6008086,/Dockerfile,"# Kong
#
# VERSION       0.1-preview

# use the Openresty base image provided by Mashape
"
2,229ea79e8dee7d44d230e2d9c1ea1eddb6008086,/Dockerfile,"# download Kong
"
3,229ea79e8dee7d44d230e2d9c1ea1eddb6008086,/Dockerfile,"# install Kong
"
4,229ea79e8dee7d44d230e2d9c1ea1eddb6008086,/Dockerfile,"# copy configuration files
"
5,229ea79e8dee7d44d230e2d9c1ea1eddb6008086,/Dockerfile,"# run Kong
"
6,8766bfb6164f61fd3af6c0c43403fc0dad24d488,/compose/kong/Dockerfile,"# get ContainerPilot release
"
7,8766bfb6164f61fd3af6c0c43403fc0dad24d488,/compose/kong/Dockerfile,"# add ContainerPilot configuration
"
8,ec0c67d478157c48a4fdec616f88968e1613717a,/rhel/Dockerfile,"    # OpenShift specific. OpenShift runs containers using an arbitrarily assigned user ID.
    # This user doesn't have access to change file permissions during runtime, they have to be changed during image building.
    # https://docs.okd.io/latest/creating_images/guidelines.html#use-uid
"
9,cea1b16f6191c31fb7bbe676914974792e61b458,/rhel/Dockerfile,"    # OpenShift specific. OpenShift runs containers using an arbitrarily assigned user ID.
    # This user doesn't have access to change file permissions during runtime, they have to be changed during image building.
    # https://docs.okd.io/latest/creating_images/guidelines.html#use-uid
"
10,c41709d9ef40e582f77399d8322edd67200860f2,/rhel/Dockerfile,"    # OpenShift specific. OpenShift runs containers using an arbitrarily assigned user ID.
    # This user doesn't have access to change file permissions during runtime, they have to be changed during image building.
    # https://docs.okd.io/latest/creating_images/guidelines.html#use-uid
"
